Customer,Product,Period,Scenario,Demand
59,3,9,19,3302
59,3,9,20,4685
59,3,10,1,25306
59,3,10,2,15544
59,3,10,3,11952
59,3,10,4,20035
59,3,10,5,16798
59,3,10,6,21688
59,3,10,7,551
59,3,10,8,3987
59,3,10,9,5621
59,3,10,10,6875
59,3,10,11,6492
59,3,10,12,8549
59,3,10,13,22322
59,3,10,14,23942
59,3,10,15,9165
59,3,10,16,15436
59,3,10,17,25534
59,3,10,18,18031
59,3,10,19,2734
59,3,10,20,4070
59,4,1,1,124
59,4,1,2,104
59,4,1,3,86
59,4,1,4,92
59,4,1,5,122
59,4,1,6,119
59,4,1,7,109
59,4,1,8,95
59,4,1,9,110
59,4,1,10,113
59,4,1,11,90
59,4,1,12,88
59,4,1,13,113
59,4,1,14,92
59,4,1,15,94
59,4,1,16,106
59,4,1,17,114
59,4,1,18,118
59,4,1,19,76
59,4,1,20,78
59,4,2,1,249
59,4,2,2,189
59,4,2,3,173
59,4,2,4,234
59,4,2,5,248
59,4,2,6,243
59,4,2,7,158
59,4,2,8,165
59,4,2,9,159
59,4,2,10,182
59,4,2,11,216
59,4,2,12,234
59,4,2,13,222
59,4,2,14,241
59,4,2,15,199
59,4,2,16,208
59,4,2,17,297
59,4,2,18,236
59,4,2,19,205
59,4,2,20,166
59,4,3,1,435
59,4,3,2,316
59,4,3,3,377
59,4,3,4,382
59,4,3,5,421
59,4,3,6,362
59,4,3,7,206
59,4,3,8,287
59,4,3,9,273
59,4,3,10,257
59,4,3,11,285
59,4,3,12,351
59,4,3,13,438
59,4,3,14,457
59,4,3,15,252
59,4,3,16,401
59,4,3,17,457
59,4,3,18,332
59,4,3,19,211
59,4,3,20,287
59,4,4,1,640
59,4,4,2,489
59,4,4,3,434
59,4,4,4,623
59,4,4,5,482
59,4,4,6,666
59,4,4,7,298
59,4,4,8,383
59,4,4,9,416
59,4,4,10,333
59,4,4,11,308
59,4,4,12,386
59,4,4,13,742
59,4,4,14,693
59,4,4,15,370
59,4,4,16,477
59,4,4,17,568
59,4,4,18,406
59,4,4,19,262
59,4,4,20,328
59,4,5,1,892
59,4,5,2,539
59,4,5,3,593
59,4,5,4,572
59,4,5,5,538
59,4,5,6,816
59,4,5,7,244
59,4,5,8,367
59,4,5,9,448
59,4,5,10,492
59,4,5,11,465
59,4,5,12,483
59,4,5,13,685
59,4,5,14,732
59,4,5,15,516
59,4,5,16,573
59,4,5,17,830
59,4,5,18,755
59,4,5,19,310
59,4,5,20,324
59,4,6,1,969
59,4,6,2,591
59,4,6,3,573
59,4,6,4,617
59,4,6,5,640
59,4,6,6,750
59,4,6,7,238
59,4,6,8,275
59,4,6,9,396
59,4,6,10,401
59,4,6,11,371
59,4,6,12,448
59,4,6,13,858
59,4,6,14,896
59,4,6,15,466
59,4,6,16,760
59,4,6,17,956
59,4,6,18,635
59,4,6,19,275
59,4,6,20,314
59,4,7,1,1056
59,4,7,2,613
59,4,7,3,630
59,4,7,4,921
59,4,7,5,750
59,4,7,6,1165
59,4,7,7,212
59,4,7,8,271
59,4,7,9,388
59,4,7,10,426
59,4,7,11,393
59,4,7,12,548
59,4,7,13,1117
59,4,7,14,1082
59,4,7,15,541
59,4,7,16,760
59,4,7,17,1178
59,4,7,18,938
59,4,7,19,292
59,4,7,20,393
59,4,8,1,1358
59,4,8,2,823
59,4,8,3,732
59,4,8,4,1003
59,4,8,5,1034
59,4,8,6,1319
59,4,8,7,172
59,4,8,8,363
59,4,8,9,512
59,4,8,10,574
59,4,8,11,493
59,4,8,12,468
59,4,8,13,1564
59,4,8,14,1519
59,4,8,15,460
59,4,8,16,894
59,4,8,17,1673
59,4,8,18,863
59,4,8,19,278
59,4,8,20,376
59,4,9,1,1890
59,4,9,2,1072
59,4,9,3,638
59,4,9,4,1195
59,4,9,5,1286
59,4,9,6,1744
59,4,9,7,119
59,4,9,8,263
59,4,9,9,560
59,4,9,10,634
59,4,9,11,367
59,4,9,12,533
59,4,9,13,2068
59,4,9,14,1427
59,4,9,15,535
59,4,9,16,1426
59,4,9,17,1742
59,4,9,18,1093
59,4,9,19,279
59,4,9,20,413
59,4,10,1,2079
59,4,10,2,965
59,4,10,3,772
59,4,10,4,1276
59,4,10,5,1076
59,4,10,6,1892
59,4,10,7,28
59,4,10,8,216
59,4,10,9,447
59,4,10,10,579
59,4,10,11,355
59,4,10,12,531
59,4,10,13,2362
59,4,10,14,1644
59,4,10,15,703
59,4,10,16,1407
59,4,10,17,1503
59,4,10,18,1218
59,4,10,19,184
59,4,10,20,317
60,1,1,1,5585
60,1,1,2,5237
60,1,1,3,4710
60,1,1,4,4225
60,1,1,5,5634
60,1,1,6,4980
60,1,1,7,5025
60,1,1,8,4057
60,1,1,9,4677
60,1,1,10,5344
60,1,1,11,4398
60,1,1,12,3919
60,1,1,13,4813
60,1,1,14,4828
60,1,1,15,4367
60,1,1,16,5412
60,1,1,17,4555
60,1,1,18,5162
60,1,1,19,5306
60,1,1,20,4203
60,1,2,1,10120
60,1,2,2,7867
60,1,2,3,7739
60,1,2,4,10410
60,1,2,5,10965
60,1,2,6,9981
60,1,2,7,6556
60,1,2,8,7052
60,1,2,9,7187
60,1,2,10,9932
60,1,2,11,9150
60,1,2,12,7798
60,1,2,13,10475
60,1,2,14,9014
60,1,2,15,7458
60,1,2,16,11660
60,1,2,17,9794
60,1,2,18,10221
60,1,2,19,9129
60,1,2,20,8972
60,1,3,1,14367
60,1,3,2,13011
60,1,3,3,11569
60,1,3,4,15707
60,1,3,5,13719
60,1,3,6,14648
60,1,3,7,9331
60,1,3,8,8683
60,1,3,9,9611
60,1,3,10,10876
60,1,3,11,8782
60,1,3,12,12090
60,1,3,13,15416
60,1,3,14,12784
60,1,3,15,10921
60,1,3,16,14149
60,1,3,17,14552
60,1,3,18,11639
60,1,3,19,9807
60,1,3,20,9760
60,1,4,1,22529
60,1,4,2,14051
60,1,4,3,14638
60,1,4,4,17521
60,1,4,5,16179
60,1,4,6,24053
60,1,4,7,10604
60,1,4,8,13017
60,1,4,9,14719
60,1,4,10,16452
60,1,4,11,13393
60,1,4,12,13908
60,1,4,13,26033
60,1,4,14,20729
60,1,4,15,15484
60,1,4,16,19532
60,1,4,17,25737
60,1,4,18,15891
60,1,4,19,10347
60,1,4,20,12960
60,1,5,1,25618
60,1,5,2,20911
60,1,5,3,20702
60,1,5,4,24660
60,1,5,5,23368
60,1,5,6,28748
60,1,5,7,10091
60,1,5,8,12494
60,1,5,9,18271
60,1,5,10,19447
60,1,5,11,14167
60,1,5,12,16094
60,1,5,13,33610
60,1,5,14,34127
60,1,5,15,15129
60,1,5,16,23043
60,1,5,17,35960
60,1,5,18,24123
60,1,5,19,13995
60,1,5,20,15174
60,1,6,1,46700
60,1,6,2,30361
60,1,6,3,26779
60,1,6,4,38509
60,1,6,5,30728
60,1,6,6,38678
60,1,6,7,9953
60,1,6,8,13572
60,1,6,9,16600
60,1,6,10,19571
60,1,6,11,19616
60,1,6,12,20816
60,1,6,13,43569
60,1,6,14,40722
60,1,6,15,20186
60,1,6,16,29692
60,1,6,17,44362
60,1,6,18,32400
60,1,6,19,15613
60,1,6,20,15501
60,1,7,1,41966
60,1,7,2,29363
60,1,7,3,26622
60,1,7,4,42157
60,1,7,5,36751
60,1,7,6,49873
60,1,7,7,10159
60,1,7,8,15596
60,1,7,9,18051
60,1,7,10,23815
60,1,7,11,16218
60,1,7,12,20917
60,1,7,13,49516
60,1,7,14,46309
60,1,7,15,20781
60,1,7,16,35085
60,1,7,17,47511
60,1,7,18,34330
60,1,7,19,13683
60,1,7,20,18487
60,1,8,1,55304
60,1,8,2,31074
60,1,8,3,30845
60,1,8,4,42806
60,1,8,5,34697
60,1,8,6,49354
60,1,8,7,8007
60,1,8,8,11758
60,1,8,9,23934
60,1,8,10,24561
60,1,8,11,21883
60,1,8,12,23893
60,1,8,13,57054
60,1,8,14,51439
60,1,8,15,21401
60,1,8,16,50034
60,1,8,17,57182
60,1,8,18,45112
60,1,8,19,13030
60,1,8,20,17092
60,1,9,1,59984
60,1,9,2,37651
60,1,9,3,28075
60,1,9,4,49685
60,1,9,5,49420
60,1,9,6,67708
60,1,9,7,4822
60,1,9,8,11231
60,1,9,9,17750
60,1,9,10,26073
60,1,9,11,19029
60,1,9,12,27594
60,1,9,13,73215
60,1,9,14,62547
60,1,9,15,24474
60,1,9,16,47947
60,1,9,17,72269
60,1,9,18,55696
60,1,9,19,9573
60,1,9,20,17422
60,1,10,1,68874
60,1,10,2,48414
60,1,10,3,37051
60,1,10,4,70630
60,1,10,5,52999
60,1,10,6,65918
60,1,10,7,1544
60,1,10,8,12841
60,1,10,9,23610
60,1,10,10,27121
60,1,10,11,19932
60,1,10,12,28174
60,1,10,13,89580
60,1,10,14,85352
60,1,10,15,28139
60,1,10,16,53949
60,1,10,17,89882
60,1,10,18,54882
60,1,10,19,7254
60,1,10,20,15086
60,2,1,1,2011
60,2,1,2,1711
60,2,1,3,1857
60,2,1,4,1928
60,2,1,5,1703
60,2,1,6,2040
60,2,1,7,1720
60,2,1,8,1503
60,2,1,9,1749
60,2,1,10,1654
60,2,1,11,1467
60,2,1,12,1481
60,2,1,13,2088
60,2,1,14,1748
60,2,1,15,1498
60,2,1,16,1893
60,2,1,17,1857
60,2,1,18,1982
60,2,1,19,1659
60,2,1,20,1750
60,2,2,1,3725
60,2,2,2,2757
60,2,2,3,3063
60,2,2,4,3344
60,2,2,5,3792
60,2,2,6,3400
60,2,2,7,2475
60,2,2,8,2418
60,2,2,9,2592
60,2,2,10,2715
60,2,2,11,2541
60,2,2,12,2962
60,2,2,13,3807
60,2,2,14,4179
60,2,2,15,2944
60,2,2,16,2862
60,2,2,17,3850
60,2,2,18,3738
60,2,2,19,2429
60,2,2,20,2558
60,2,3,1,5761
60,2,3,2,5714
60,2,3,3,4811
60,2,3,4,5118
60,2,3,5,4902
60,2,3,6,6650
60,2,3,7,3897
60,2,3,8,3948
60,2,3,9,4445
60,2,3,10,5255
60,2,3,11,4004
60,2,3,12,4907
60,2,3,13,6904
60,2,3,14,6452
60,2,3,15,4101
60,2,3,16,4753
60,2,3,17,6356
60,2,3,18,5003
60,2,3,19,4463
60,2,3,20,3916
60,2,4,1,7916
60,2,4,2,5700
60,2,4,3,6247
60,2,4,4,6441
60,2,4,5,7616
60,2,4,6,8191
60,2,4,7,3937
60,2,4,8,4087
60,2,4,9,4397
60,2,4,10,5927
60,2,4,11,5565
60,2,4,12,4981
60,2,4,13,9384
60,2,4,14,7658
60,2,4,15,4760
60,2,4,16,6805
60,2,4,17,9499
60,2,4,18,6129
60,2,4,19,4233
60,2,4,20,4322
60,2,5,1,9835
60,2,5,2,7434
60,2,5,3,6291
60,2,5,4,8964
60,2,5,5,8002
60,2,5,6,9205
60,2,5,7,3619
60,2,5,8,4815
60,2,5,9,5552
60,2,5,10,7169
60,2,5,11,6175
60,2,5,12,5881
60,2,5,13,11620
60,2,5,14,11511
60,2,5,15,6393
60,2,5,16,10146
60,2,5,17,12044
60,2,5,18,9063
60,2,5,19,5140
60,2,5,20,5073
60,2,6,1,13078
60,2,6,2,8870
60,2,6,3,8737
60,2,6,4,10212
60,2,6,5,10813
60,2,6,6,12578
60,2,6,7,3943
60,2,6,8,5398
60,2,6,9,6486
60,2,6,10,8060
60,2,6,11,5262
60,2,6,12,7678
60,2,6,13,14529
60,2,6,14,14798
60,2,6,15,8047
60,2,6,16,12497
60,2,6,17,13930
60,2,6,18,11276
60,2,6,19,5028
60,2,6,20,5578
60,2,7,1,19957
60,2,7,2,10514
60,2,7,3,9671
60,2,7,4,15636
60,2,7,5,13809
60,2,7,6,17982
60,2,7,7,4395
60,2,7,8,6248
60,2,7,9,7712
60,2,7,10,8039
60,2,7,11,7240
60,2,7,12,8879
60,2,7,13,20678
60,2,7,14,18065
60,2,7,15,10230
60,2,7,16,15728
60,2,7,17,21420
60,2,7,18,13450
60,2,7,19,5414
60,2,7,20,6106
60,2,8,1,23395
60,2,8,2,11643
60,2,8,3,10214
60,2,8,4,18398
60,2,8,5,13569
60,2,8,6,18025
60,2,8,7,2786
60,2,8,8,5132
60,2,8,9,8165
60,2,8,10,10298
60,2,8,11,7213
60,2,8,12,8827
60,2,8,13,22819
60,2,8,14,19428
60,2,8,15,8967
60,2,8,16,19222
60,2,8,17,22797
60,2,8,18,15203
60,2,8,19,4157
60,2,8,20,6255
60,2,9,1,27844
60,2,9,2,11691
60,2,9,3,10559
60,2,9,4,22610
60,2,9,5,18501
60,2,9,6,25190
60,2,9,7,2004
60,2,9,8,4228
60,2,9,9,7831
60,2,9,10,8174
60,2,9,11,7697
60,2,9,12,10314
60,2,9,13,26138
60,2,9,14,20373
60,2,9,15,9052
60,2,9,16,19204
60,2,9,17,25464
60,2,9,18,17095
60,2,9,19,3916
60,2,9,20,5867
60,2,10,1,28552
60,2,10,2,16836
60,2,10,3,13446
60,2,10,4,23101
60,2,10,5,21535
60,2,10,6,27502
60,2,10,7,511
60,2,10,8,4395
60,2,10,9,7381
60,2,10,10,10424
60,2,10,11,7439
60,2,10,12,9508
60,2,10,13,36948
60,2,10,14,28770
60,2,10,15,10825
60,2,10,16,22580
60,2,10,17,32133
60,2,10,18,21558
60,2,10,19,3006
60,2,10,20,5699
60,3,1,1,23478
60,3,1,2,22571
60,3,1,3,19459
60,3,1,4,22303
60,3,1,5,21852
60,3,1,6,22955
60,3,1,7,20056
60,3,1,8,19958
60,3,1,9,17113
60,3,1,10,18305
60,3,1,11,16717
60,3,1,12,21551
60,3,1,13,20197
60,3,1,14,20183
60,3,1,15,23616
60,3,1,16,20989
60,3,1,17,20797
60,3,1,18,18958
60,3,1,19,21888
60,3,1,20,21479
60,3,2,1,33140
60,3,2,2,38017
60,3,2,3,27557
60,3,2,4,40533
60,3,2,5,39121
60,3,2,6,38124
60,3,2,7,27328
60,3,2,8,29086
60,3,2,9,26919
60,3,2,10,29204
60,3,2,11,29781
60,3,2,12,34805
60,3,2,13,38767
60,3,2,14,40275
60,3,2,15,36922
60,3,2,16,35046
60,3,2,17,43580
60,3,2,18,35189
60,3,2,19,26407
60,3,2,20,30006
60,3,3,1,75124
60,3,3,2,58419
60,3,3,3,54075
60,3,3,4,64042
60,3,3,5,62129
60,3,3,6,58201
60,3,3,7,32120
60,3,3,8,41903
60,3,3,9,43460
60,3,3,10,42442
60,3,3,11,42715
60,3,3,12,41098
60,3,3,13,62477
60,3,3,14,53801
60,3,3,15,46601
60,3,3,16,50224
60,3,3,17,58956
60,3,3,18,61530
60,3,3,19,43725
60,3,3,20,42032
60,3,4,1,105464
60,3,4,2,75366
60,3,4,3,71956
60,3,4,4,92095
60,3,4,5,77080
60,3,4,6,107829
60,3,4,7,47030
60,3,4,8,53727
60,3,4,9,72238
60,3,4,10,73944
60,3,4,11,55020
60,3,4,12,65870
60,3,4,13,107545
60,3,4,14,110125
60,3,4,15,76855
60,3,4,16,96412
60,3,4,17,97741
60,3,4,18,71950
60,3,4,19,47380
60,3,4,20,47044
60,3,5,1,131087
60,3,5,2,97768
60,3,5,3,79045
60,3,5,4,104246
60,3,5,5,97718
60,3,5,6,125375
60,3,5,7,47250
60,3,5,8,56256
60,3,5,9,73522
60,3,5,10,81167
60,3,5,11,75425
60,3,5,12,83943
60,3,5,13,136467
60,3,5,14,128106
60,3,5,15,88340
60,3,5,16,108129
60,3,5,17,120595
60,3,5,18,90197
60,3,5,19,53763
60,3,5,20,65222
60,3,6,1,165410
60,3,6,2,95235
60,3,6,3,100947
60,3,6,4,142587
60,3,6,5,112619
60,3,6,6,145812
60,3,6,7,50759
60,3,6,8,57413
60,3,6,9,82486
60,3,6,10,72199
60,3,6,11,74101
60,3,6,12,85642
60,3,6,13,190075
60,3,6,14,151518
60,3,6,15,79785
60,3,6,16,116323
60,3,6,17,161551
60,3,6,18,125830
60,3,6,19,68052
60,3,6,20,74893
60,3,7,1,166842
60,3,7,2,136203
60,3,7,3,109652
60,3,7,4,142077
60,3,7,5,152437
60,3,7,6,190858
60,3,7,7,43153
60,3,7,8,66782
60,3,7,9,76763
60,3,7,10,96185
60,3,7,11,80476
60,3,7,12,98219
60,3,7,13,213751
60,3,7,14,158435
60,3,7,15,92932
60,3,7,16,172152
60,3,7,17,182488
60,3,7,18,143997
60,3,7,19,64787
60,3,7,20,70931
60,3,8,1,218135
60,3,8,2,132462
60,3,8,3,104500
60,3,8,4,193212
60,3,8,5,181633
60,3,8,6,229451
60,3,8,7,33098
60,3,8,8,63520
60,3,8,9,77689
60,3,8,10,114852
60,3,8,11,80951
60,3,8,12,102782
60,3,8,13,255428
60,3,8,14,216914
60,3,8,15,101338
60,3,8,16,213898
60,3,8,17,269556
60,3,8,18,179780
60,3,8,19,56877
60,3,8,20,73157
60,3,9,1,270365
60,3,9,2,169195
60,3,9,3,131456
60,3,9,4,227835
60,3,9,5,211919
60,3,9,6,268257
60,3,9,7,24226
60,3,9,8,56519
60,3,9,9,83272
60,3,9,10,116314
60,3,9,11,72964
60,3,9,12,107819
60,3,9,13,285249
60,3,9,14,264562
60,3,9,15,100205
60,3,9,16,220291
60,3,9,17,338669
60,3,9,18,190922
60,3,9,19,49144
60,3,9,20,74646
60,3,10,1,352932
60,3,10,2,184106
60,3,10,3,148849
60,3,10,4,241568
60,3,10,5,196825
60,3,10,6,296760
60,3,10,7,6825
60,3,10,8,46616
60,3,10,9,80140
60,3,10,10,114074
60,3,10,11,79528
60,3,10,12,98451
60,3,10,13,388837
60,3,10,14,295832
60,3,10,15,92340
60,3,10,16,231097
60,3,10,17,358443
60,3,10,18,248534
60,3,10,19,38734
60,3,10,20,53266
60,4,1,1,2186
60,4,1,2,1913
60,4,1,3,2209
60,4,1,4,1880
60,4,1,5,2268
60,4,1,6,1828
60,4,1,7,1943
60,4,1,8,1896
60,4,1,9,1867
60,4,1,10,1894
60,4,1,11,1895
60,4,1,12,1952
60,4,1,13,2423
60,4,1,14,2283
60,4,1,15,1823
60,4,1,16,2087
60,4,1,17,1899
60,4,1,18,2243
60,4,1,19,1810
60,4,1,20,2020
60,4,2,1,4628
60,4,2,2,3839
60,4,2,3,3269
60,4,2,4,4646
60,4,2,5,3835
60,4,2,6,4658
60,4,2,7,3221
60,4,2,8,3916
60,4,2,9,3857
60,4,2,10,3614
60,4,2,11,3883
60,4,2,12,3512
60,4,2,13,5505
60,4,2,14,4235
60,4,2,15,3852
60,4,2,16,4289
60,4,2,17,5444
60,4,2,18,4264
60,4,2,19,3313
60,4,2,20,3931
60,4,3,1,7269
60,4,3,2,5756
60,4,3,3,6436
60,4,3,4,6712
60,4,3,5,5891
60,4,3,6,8117
60,4,3,7,3891
60,4,3,8,4649
60,4,3,9,5987
60,4,3,10,5042
60,4,3,11,5768
60,4,3,12,4512
60,4,3,13,8062
60,4,3,14,6356
60,4,3,15,5881
60,4,3,16,6933
60,4,3,17,8134
60,4,3,18,6364
60,4,3,19,4757
60,4,3,20,4641
60,4,4,1,8932
60,4,4,2,8763
60,4,4,3,6775
60,4,4,4,9301
60,4,4,5,8645
60,4,4,6,9527
60,4,4,7,5361
60,4,4,8,6266
60,4,4,9,5549
60,4,4,10,7043
60,4,4,11,7057
60,4,4,12,7537
60,4,4,13,9439
60,4,4,14,10602
60,4,4,15,7082
60,4,4,16,9355
60,4,4,17,11643
60,4,4,18,8885
60,4,4,19,5519
60,4,4,20,6331
60,4,5,1,14076
60,4,5,2,11670
60,4,5,3,10579
60,4,5,4,12571
60,4,5,5,11161
60,4,5,6,15361
60,4,5,7,5859
60,4,5,8,6487
60,4,5,9,7400
60,4,5,10,9563
60,4,5,11,7800
60,4,5,12,7305
60,4,5,13,16723
60,4,5,14,15805
60,4,5,15,8816
60,4,5,16,11900
60,4,5,17,14680
60,4,5,18,11144
60,4,5,19,7477
60,4,5,20,6851
60,4,6,1,21056
60,4,6,2,13790
60,4,6,3,11439
60,4,6,4,16427
60,4,6,5,13613
60,4,6,6,15039
60,4,6,7,5363
60,4,6,8,7316
60,4,6,9,9758
60,4,6,10,8661
60,4,6,11,7430
60,4,6,12,9320
60,4,6,13,19594
60,4,6,14,17192
60,4,6,15,9679
60,4,6,16,18488
60,4,6,17,20565
60,4,6,18,14992
60,4,6,19,6876
60,4,6,20,7105
60,4,7,1,20567
60,4,7,2,13190
60,4,7,3,11569
60,4,7,4,16128
60,4,7,5,16615
60,4,7,6,20765
60,4,7,7,4808
60,4,7,8,5661
60,4,7,9,8942
60,4,7,10,8763
60,4,7,11,9462
60,4,7,12,9555
60,4,7,13,20332
60,4,7,14,18805
60,4,7,15,10342
60,4,7,16,16984
60,4,7,17,21243
60,4,7,18,13861
60,4,7,19,6805
60,4,7,20,7200
60,4,8,1,28949
60,4,8,2,14796
60,4,8,3,12079
60,4,8,4,26135
60,4,8,5,20216
60,4,8,6,26775
60,4,8,7,3985
60,4,8,8,7656
60,4,8,9,8974
60,4,8,10,10333
60,4,8,11,10505
60,4,8,12,12670
60,4,8,13,32346
60,4,8,14,23777
60,4,8,15,12329
60,4,8,16,25063
60,4,8,17,28040
60,4,8,18,19871
60,4,8,19,5977
60,4,8,20,7402
60,4,9,1,32266
60,4,9,2,16644
60,4,9,3,13751
60,4,9,4,28929
60,4,9,5,24075
60,4,9,6,34830
60,4,9,7,2673
60,4,9,8,6145
60,4,9,9,9093
60,4,9,10,11833
60,4,9,11,8164
60,4,9,12,11711
60,4,9,13,34426
60,4,9,14,29672
60,4,9,15,12196
60,4,9,16,22015
60,4,9,17,33367
60,4,9,18,22483
60,4,9,19,5747
60,4,9,20,7920
60,4,10,1,31456
60,4,10,2,18998
60,4,10,3,14044
60,4,10,4,30386
60,4,10,5,21664
60,4,10,6,36191
60,4,10,7,688
60,4,10,8,4829
60,4,10,9,10060
60,4,10,10,12124
60,4,10,11,8756
60,4,10,12,13570
60,4,10,13,45886
60,4,10,14,37709
60,4,10,15,12578
60,4,10,16,27375
60,4,10,17,41765
60,4,10,18,23643
60,4,10,19,3886
60,4,10,20,5683
61,1,1,1,22306
61,1,1,2,18724
61,1,1,3,20089
61,1,1,4,19162
61,1,1,5,19183
61,1,1,6,19952
61,1,1,7,18691
61,1,1,8,16714
61,1,1,9,16570
61,1,1,10,17289
61,1,1,11,19228
61,1,1,12,19506
61,1,1,13,22266
61,1,1,14,20474
61,1,1,15,17928
61,1,1,16,22458
61,1,1,17,21807
61,1,1,18,20078
61,1,1,19,18201
61,1,1,20,18751
61,1,2,1,43993
61,1,2,2,41025
61,1,2,3,36799
61,1,2,4,40708
61,1,2,5,38404
61,1,2,6,40697
61,1,2,7,29435
61,1,2,8,35637
61,1,2,9,35942
61,1,2,10,40046
61,1,2,11,31338
61,1,2,12,33685
61,1,2,13,49066
61,1,2,14,44837
61,1,2,15,35609
61,1,2,16,43369
61,1,2,17,45052
61,1,2,18,41528
61,1,2,19,34368
61,1,2,20,31835
61,1,3,1,69959
61,1,3,2,61081
61,1,3,3,54229
61,1,3,4,63752
61,1,3,5,59795
61,1,3,6,66342
61,1,3,7,41117
61,1,3,8,45306
61,1,3,9,49682
61,1,3,10,51942
61,1,3,11,49265
61,1,3,12,54707
61,1,3,13,72663
61,1,3,14,69243
61,1,3,15,54127
61,1,3,16,68263
61,1,3,17,77464
61,1,3,18,62898
61,1,3,19,47751
61,1,3,20,46852
61,1,4,1,101945
61,1,4,2,74504
61,1,4,3,68658
61,1,4,4,87024
61,1,4,5,84521
61,1,4,6,96250
61,1,4,7,44933
61,1,4,8,55211
61,1,4,9,62016
61,1,4,10,62344
61,1,4,11,58467
61,1,4,12,69581
61,1,4,13,104494
61,1,4,14,98799
61,1,4,15,66310
61,1,4,16,93456
61,1,4,17,94742
61,1,4,18,88600
61,1,4,19,58641
61,1,4,20,55993
61,1,5,1,132282
61,1,5,2,99494
61,1,5,3,79625
61,1,5,4,118905
61,1,5,5,116717
61,1,5,6,135501
61,1,5,7,50074
61,1,5,8,63385
61,1,5,9,70444
61,1,5,10,80864
61,1,5,11,70921
61,1,5,12,81105
61,1,5,13,142254
61,1,5,14,128936
61,1,5,15,78453
61,1,5,16,126489
61,1,5,17,143565
61,1,5,18,104339
61,1,5,19,58313
61,1,5,20,66302
61,1,6,1,183870
61,1,6,2,114461
61,1,6,3,106372
61,1,6,4,148938
61,1,6,5,118441
61,1,6,6,171585
61,1,6,7,47973
61,1,6,8,65481
61,1,6,9,77291
61,1,6,10,91985
61,1,6,11,77007
61,1,6,12,88914
61,1,6,13,191957
61,1,6,14,166507
61,1,6,15,90894
61,1,6,16,146284
61,1,6,17,186295
61,1,6,18,133461
61,1,6,19,58905
61,1,6,20,65119
61,1,7,1,224294
61,1,7,2,137950
61,1,7,3,115153
61,1,7,4,171147
61,1,7,5,151023
61,1,7,6,191201
61,1,7,7,47611
61,1,7,8,63968
61,1,7,9,82934
61,1,7,10,98395
61,1,7,11,75176
61,1,7,12,90958
61,1,7,13,224776
61,1,7,14,206912
61,1,7,15,96281
61,1,7,16,171982
61,1,7,17,220539
61,1,7,18,165081
61,1,7,19,58501
61,1,7,20,68562
61,1,8,1,260779
61,1,8,2,157727
61,1,8,3,122958
61,1,8,4,215865
61,1,8,5,173213
61,1,8,6,239205
61,1,8,7,36155
61,1,8,8,61940
61,1,8,9,86719
61,1,8,10,106353
61,1,8,11,88264
61,1,8,12,105056
61,1,8,13,253610
61,1,8,14,233487
61,1,8,15,108227
61,1,8,16,218706
61,1,8,17,254847
61,1,8,18,193566
61,1,8,19,52382
61,1,8,20,71676
61,1,9,1,293021
61,1,9,2,166837
61,1,9,3,136526
61,1,9,4,232245
61,1,9,5,217433
61,1,9,6,252066
61,1,9,7,24690
61,1,9,8,56477
61,1,9,9,89023
61,1,9,10,114233
61,1,9,11,80716
61,1,9,12,110227
61,1,9,13,332772
61,1,9,14,271146
61,1,9,15,99335
61,1,9,16,214070
61,1,9,17,297401
61,1,9,18,201841
61,1,9,19,46237
61,1,9,20,64868
61,1,10,1,323475
61,1,10,2,185319
61,1,10,3,141854
61,1,10,4,246667
61,1,10,5,222937
61,1,10,6,299612
61,1,10,7,6696
61,1,10,8,47123
61,1,10,9,96308
61,1,10,10,128118
61,1,10,11,79755
61,1,10,12,106838
61,1,10,13,345061
61,1,10,14,338867
61,1,10,15,113083
61,1,10,16,253693
61,1,10,17,344723
61,1,10,18,255657
61,1,10,19,34825
61,1,10,20,60578
61,2,1,1,15674
61,2,1,2,15347
61,2,1,3,13890
61,2,1,4,14722
61,2,1,5,14681
61,2,1,6,15632
61,2,1,7,12982
61,2,1,8,11800
61,2,1,9,14909
61,2,1,10,14484
61,2,1,11,13288
61,2,1,12,13655
61,2,1,13,16246
61,2,1,14,15549
61,2,1,15,12290
61,2,1,16,14843
61,2,1,17,15140
61,2,1,18,15874
61,2,1,19,12880
61,2,1,20,13873
61,2,2,1,29719
61,2,2,2,25528
61,2,2,3,25459
61,2,2,4,30334
61,2,2,5,26590
61,2,2,6,29574
61,2,2,7,22243
61,2,2,8,24333
61,2,2,9,22187
61,2,2,10,25587
61,2,2,11,24414
61,2,2,12,27426
61,2,2,13,32482
61,2,2,14,28495
61,2,2,15,24341
61,2,2,16,28616
61,2,2,17,31762
61,2,2,18,27418
61,2,2,19,24724
61,2,2,20,21540
61,2,3,1,49428
61,2,3,2,38991
61,2,3,3,36099
61,2,3,4,44038
61,2,3,5,44897
61,2,3,6,48915
61,2,3,7,27057
61,2,3,8,30795
61,2,3,9,34371
61,2,3,10,34040
61,2,3,11,33448
61,2,3,12,34423
61,2,3,13,52597
61,2,3,14,47990
61,2,3,15,33946
61,2,3,16,47271
61,2,3,17,47842
61,2,3,18,43079
61,2,3,19,30437
61,2,3,20,31661
61,2,4,1,67076
61,2,4,2,56666
61,2,4,3,47873
61,2,4,4,62061
